19;arms_factory;3155.88;11.30;1281.60;5.30;0
19;arms_factory;3155.69;12.70;1294.19;1.68;0
19;arms_factory;3156.00;11.30;1277.00;4.34;0
19;arms_factory;3157.40;12.50;1296.74;1.07;0
19;arms_factory;3157.00;12.60;1291.00;2.29;0
19;industrial_complex;3159.65;11.30;1282.72;0.13;0
19;industrial_complex;3151.00;11.85;1294.00;4.25;0
19;industrial_complex;3146.00;11.70;1290.00;4.35;0
19;industrial_complex;3146.00;11.55;1297.00;2.19;0
19;industrial_complex;3153.00;12.50;1291.00;4.85;0
19;industrial_complex;3152.90;12.20;1284.11;0.13;0
19;air_base;3165.09;11.50;1294.41;2.80;0
19;supply_node;3154.00;11.23;1273.00;0.76;0
19;supply_node;3162.69;11.30;1280.72;2.24;0
19;supply_node;3149.34;12.80;1285.27;6.28;0
19;supply_node;3153.57;12.30;1294.30;1.48;0
19;supply_node;3166.00;11.30;1298.00;4.41;0
19;naval_base;3153.00;10.00;1270.00;-0.96;887
19;naval_base;3171.00;10.85;1299.00;-4.55;919
19;naval_base;3173.00;10.82;1284.00;1.25;919
19;naval_base;3163.05;11.20;1273.19;0.88;919
19;bunker;3164.25;11.40;1300.66;4.42;0
19;bunker;3151.73;12.60;1298.09;0.80;0
19;bunker;3164.63;11.50;1290.19;3.81;0
19;bunker;3143.10;11.30;1286.32;2.04;0
19;coastal_bunker;3146.21;11.30;1284.03;-0.28;0
19;coastal_bunker;3171.83;11.30;1279.01;0.95;0
19;dockyard;3150.34;10.70;1274.02;-1.16;0
19;anti_air_building;3165.92;11.30;1284.70;0.95;0
19;anti_air_building;3159.48;12.50;1293.30;0.47;0
19;anti_air_building;3157.50;11.30;1271.42;2.35;0
19;synthetic_refinery;3170.43;11.30;1287.65;2.42;0
19;fuel_silo;3170.32;11.30;1283.28;3.98;0
19;rocket_site;3149.43;11.20;1282.45;4.79;0
19;nuclear_reactor;3147.69;11.60;1294.49;6.04;0
19;floating_harbor;3178.90;9.50;1300.15;-1.41;958
19;bunker;3152.49;11.30;1277.58;2.26;0
19;bunker;3161.06;11.30;1276.31;4.93;0
19;floating_harbor;3138.18;9.50;1279.12;-4.12;942
20;arms_factory;2666.20;11.30;1299.71;4.05;0
20;arms_factory;2647.87;11.30;1292.59;5.25;0
20;arms_factory;2663.19;11.30;1301.61;1.99;0
20;arms_factory;2658.50;11.30;1301.56;4.66;0
20;arms_factory;2662.57;11.30;1305.50;1.04;0
20;arms_factory;2660.36;11.30;1304.49;3.70;0
20;industrial_complex;2666.26;11.30;1303.52;0.43;0
20;industrial_complex;2649.19;11.30;1298.48;1.64;0
20;industrial_complex;2655.00;11.30;1295.00;5.77;0
20;industrial_complex;2651.72;11.30;1298.44;1.04;0
20;industrial_complex;2667.00;11.30;1307.00;3.71;0
20;industrial_complex;2667.02;11.30;1296.42;1.55;0
20;air_base;2682.57;11.30;1302.48;-0.97;0
20;supply_node;2652.39;11.30;1292.33;4.51;0
20;supply_node;2663.03;11.30;1296.25;0.80;0
20;supply_node;2681.00;11.30;1298.00;3.74;0
20;supply_node;2670.00;11.30;1303.00;5.22;0
20;supply_node;2654.19;11.30;1299.72;2.98;0
20;supply_node;2660.48;11.30;1308.19;5.92;0
20;supply_node;2666.00;11.38;1313.00;1.11;0
20;naval_base;2653.00;9.50;1286.00;0.46;884
20;naval_base;2657.00;10.70;1292.00;0.00;884
20;naval_base;2680.00;10.62;1296.00;0.32;920
20;bunker;2673.00;11.30;1302.00;1.71;0
20;bunker;2675.30;11.30;1296.12;4.72;0
20;bunker;2658.81;11.30;1295.80;1.11;0
20;bunker;2665.11;11.30;1317.25;3.78;0
20;bunker;2651.28;11.30;1289.33;0.16;0
20;bunker;2658.10;12.10;1313.31;3.17;0
20;bunker;2654.56;11.30;1304.35;4.38;0
20;coastal_bunker;2653.00;10.05;1287.00;0.46;0
20;coastal_bunker;2661.81;11.30;1292.00;0.00;0
20;coastal_bunker;2688.45;11.10;1296.00;0.32;0
20;dockyard;2666.88;11.20;1291.05;-0.14;0
20;anti_air_building;2656.63;11.30;1309.67;0.67;0
20;anti_air_building;2651.00;11.30;1295.00;4.79;0
20;anti_air_building;2661.06;11.30;1300.40;3.99;0
20;synthetic_refinery;2671.17;11.30;1306.70;2.73;0
20;fuel_silo;2668.79;11.30;1293.38;5.40;0
20;rocket_site;2677.61;11.30;1299.42;3.34;0
20;nuclear_reactor;2687.45;11.30;1300.46;1.17;0
20;floating_harbor;2656.13;9.50;1279.74;-2.68;947
20;floating_harbor;2663.00;9.50;1284.00;-3.14;953
20;floating_harbor;2684.21;9.50;1288.36;-2.82;956
21;arms_factory;3121.71;11.30;1303.21;0.07;0
21;arms_factory;3115.24;11.30;1300.73;1.63;0
21;arms_factory;3122.46;11.30;1298.48;4.30;0
21;arms_factory;3128.80;11.30;1298.73;0.68;0
21;arms_factory;3115.25;11.30;1304.26;4.80;0
21;arms_factory;3141.00;11.30;1297.00;4.90;0
21;industrial_complex;3124.00;11.32;1317.00;2.74;0
21;industrial_complex;3102.00;11.05;1297.00;5.40;0
21;industrial_complex;3138.25;11.30;1286.62;0.68;0
21;industrial_complex;3116.73;11.30;1307.28;3.35;0
21;industrial_complex;3139.52;11.30;1305.50;1.19;0
21;industrial_complex;3126.00;11.30;1316.00;3.85;0
21;air_base;3109.14;11.30;1302.05;5.41;0
21;supply_node;3137.61;11.30;1295.70;6.11;0
21;supply_node;3125.00;11.30;1296.00;2.77;0
21;supply_node;3110.89;11.30;1296.18;4.25;0
21;supply_node;3118.00;11.30;1303.00;2.00;0
21;supply_node;3134.88;11.30;1300.35;4.94;0
21;supply_node;3130.61;11.30;1306.25;0.14;0
21;supply_node;3124.47;11.40;1313.32;4.18;0
21;naval_base;3137.00;10.03;1286.00;-0.32;887
21;naval_base;3130.00;9.80;1292.00;0.20;887
21;naval_base;3108.00;10.07;1296.00;0.00;921
21;bunker;3118.71;11.30;1299.30;4.37;0
21;bunker;3130.40;11.30;1302.46;-0.95;0
21;bunker;3139.44;11.30;1299.75;3.42;0
21;bunker;3104.05;11.30;1302.57;1.26;0
21;bunker;3130.99;11.50;1313.77;1.36;0
21;bunker;3141.02;11.30;1293.73;5.48;0
21;bunker;3120.39;11.50;1312.70;1.86;0
21;coastal_bunker;3135.48;11.30;1288.16;-0.82;0
21;coastal_bunker;3120.63;11.10;1291.05;-0.01;0
21;coastal_bunker;3105.02;11.30;1296.01;0.00;0
21;dockyard;3125.74;11.30;1292.04;0.20;0
21;anti_air_building;3115.86;11.30;1295.52;1.57;0
21;anti_air_building;3127.11;11.30;1309.51;5.99;0
21;anti_air_building;3134.89;11.30;1304.47;4.37;0
21;synthetic_refinery;3131.30;11.30;1295.18;5.04;0
21;fuel_silo;3128.15;11.30;1295.71;0.31;0
21;rocket_site;3136.70;11.30;1292.40;5.64;0
21;nuclear_reactor;3134.14;11.50;1310.40;3.48;0
21;floating_harbor;3118.20;9.50;1283.83;-3.46;949
21;floating_harbor;3127.37;9.50;1284.14;-2.94;954
21;floating_harbor;3107.00;9.50;1288.00;-3.14;957
22;arms_factory;2638.62;12.40;1319.59;0.32;0
22;arms_factory;2640.39;12.70;1321.31;1.88;0
22;arms_factory;2653.13;12.50;1329.56;6.00;0
22;arms_factory;2664.00;11.57;1321.00;2.38;0
22;arms_factory;2651.00;12.38;1321.00;5.05;0
22;arms_factory;2654.25;12.10;1320.28;0.33;0
22;industrial_complex;2635.87;12.40;1322.06;4.45;0
22;industrial_complex;2650.66;12.60;1329.73;5.65;0
22;industrial_complex;2643.00;11.43;1305.00;3.49;0
22;industrial_complex;2644.00;12.03;1314.00;0.23;0
22;industrial_complex;2641.08;12.10;1316.89;1.43;0
22;industrial_complex;2644.00;12.82;1327.00;5.56;0
22;air_base;2644.00;12.60;1322.00;1.94;0
22;supply_node;2632.76;11.70;1304.68;1.03;0
22;supply_node;2629.00;11.30;1311.00;3.97;0
22;supply_node;2648.00;12.12;1312.00;5.45;0
22;supply_node;2637.00;11.30;1313.00;3.20;0
22;supply_node;2647.92;12.50;1322.60;4.68;0
22;supply_node;2641.28;12.80;1325.67;1.34;0
22;supply_node;2661.58;11.70;1320.49;5.38;0
22;supply_node;2659.14;11.70;1330.32;0.57;0
22;naval_base;2636.00;11.20;1330.00;-2.91;1022
22;naval_base;2625.00;9.50;1310.00;-2.03;977
22;naval_base;2659.00;9.50;1334.00;-2.55;1022
22;bunker;2629.28;11.80;1300.73;2.46;0
22;bunker;2654.10;12.50;1325.35;5.12;0
22;bunker;2653.00;12.30;1314.18;1.50;0
22;bunker;2664.52;11.20;1332.79;4.17;0
22;bunker;2659.92;11.50;1325.69;0.90;0
22;bunker;2639.51;11.50;1314.53;2.11;0
22;bunker;2636.65;12.30;1325.44;6.23;0
22;bunker;2633.13;11.50;1315.13;4.07;0
22;coastal_bunker;2655.22;11.30;1332.69;-3.15;0
22;coastal_bunker;2626.00;10.05;1311.00;-2.03;0
22;coastal_bunker;2643.00;10.50;1332.00;-3.01;0
22;dockyard;2632.38;10.60;1323.88;-1.91;0
22;anti_air_building;2647.97;12.80;1326.64;3.72;0
22;anti_air_building;2648.94;12.60;1316.66;2.56;0
22;anti_air_building;2657.52;11.70;1320.44;4.22;0
22;synthetic_refinery;2627.42;11.30;1305.87;4.68;0
22;fuel_silo;2648.31;12.60;1319.60;1.07;0
22;rocket_site;2633.44;11.30;1320.51;1.57;0
22;nuclear_reactor;2637.58;12.00;1306.28;3.13;0
22;floating_harbor;2620.74;9.50;1315.13;1.11;972
22;floating_harbor;2623.91;9.50;1325.65;1.34;1003
22;floating_harbor;2629.20;9.50;1329.10;0.59;1018
23;arms_factory;3133.00;11.98;1329.00;1.78;0
23;arms_factory;3142.00;12.53;1323.00;1.89;0
23;arms_factory;3153.00;12.25;1327.00;6.01;0
23;arms_factory;3138.00;12.50;1324.00;2.39;0
23;arms_factory;3138.00;12.57;1316.00;5.06;0
23;arms_factory;3162.00;11.40;1305.00;0.33;0
23;industrial_complex;3139.00;12.57;1317.00;4.45;0
23;industrial_complex;3159.00;11.90;1303.00;0.84;0
23;industrial_complex;3153.00;12.25;1327.00;3.51;0
23;industrial_complex;3157.00;11.82;1304.00;0.24;0
23;industrial_complex;3137.00;12.53;1316.00;1.45;0
23;industrial_complex;3142.00;12.60;1320.00;5.57;0
23;air_base;3134.02;12.30;1322.55;4.35;0
23;supply_node;3152.00;11.85;1304.00;0.09;0
23;supply_node;3159.00;11.32;1311.00;3.03;0
23;supply_node;3140.00;11.93;1312.00;4.51;0
23;supply_node;3151.00;11.32;1313.00;2.27;0
23;supply_node;3137.00;12.23;1322.00;3.74;0
23;supply_node;3127.43;11.80;1320.66;0.40;0
23;supply_node;3148.00;12.80;1326.00;4.44;0
23;supply_node;3128.00;11.30;1331.00;5.92;0
23;naval_base;3146.00;11.18;1332.00;-2.98;1027
23;naval_base;3133.16;11.50;1332.75;-3.37;1027
23;naval_base;3164.60;11.30;1307.36;-4.39;980
23;bunker;3155.84;11.30;1316.46;2.47;0
23;bunker;3152.81;12.50;1323.23;5.13;0
23;bunker;3135.19;12.40;1327.17;1.51;0
23;bunker;3125.03;11.70;1331.64;4.18;0
23;bunker;3143.70;12.40;1315.71;0.91;0
23;bunker;3154.79;11.30;1311.37;3.58;0
23;bunker;3127.00;11.50;1326.00;6.25;0
23;bunker;3147.61;11.60;1303.22;2.98;0
23;coastal_bunker;3162.00;11.07;1312.00;-4.39;0
23;coastal_bunker;3138.00;11.43;1333.00;-2.98;0
23;coastal_bunker;3128.83;11.20;1333.66;-3.40;0
23;dockyard;3156.87;11.30;1322.55;-4.38;0
23;anti_air_building;3140.00;12.48;1322.00;2.63;0
23;anti_air_building;3143.00;12.70;1329.00;0.47;0
23;anti_air_building;3145.97;11.80;1310.22;3.34;0
23;synthetic_refinery;3150.84;12.20;1318.67;4.69;0
23;fuel_silo;3146.00;12.43;1321.00;2.53;0
23;rocket_site;3144.81;12.70;1323.35;1.58;0
23;nuclear_reactor;3154.85;12.10;1305.77;3.14;0
23;floating_harbor;3168.64;9.50;1314.21;-1.25;975
23;floating_harbor;3169.56;9.50;1324.74;-1.03;1008
23;floating_harbor;3164.85;9.50;1329.68;-0.73;1019
14;arms_factory;2697.29;11.30;1338.43;3.42;0
14;arms_factory;2690.00;11.50;1331.00;3.52;0
14;arms_factory;2679.00;11.57;1337.00;1.36;0
14;arms_factory;2683.00;11.30;1345.00;4.02;0
14;arms_factory;2671.02;11.50;1329.73;0.41;0
14;arms_factory;2689.00;11.30;1350.00;1.97;0
14;industrial_complex;2687.99;11.60;1328.69;6.09;0
14;industrial_complex;2674.75;11.70;1328.77;1.01;0
14;industrial_complex;2668.46;11.50;1329.36;5.13;0
14;industrial_complex;2677.00;11.60;1335.00;1.87;0
14;industrial_complex;2682.00;11.50;1332.00;3.08;0
14;industrial_complex;2702.00;11.23;1331.00;0.92;0
14;air_base;2693.46;11.30;1337.67;4.08;0
14;supply_node;2669.55;11.60;1326.70;1.38;0
14;supply_node;2686.00;11.53;1331.00;4.32;0
14;supply_node;2678.00;11.60;1330.00;5.79;0
14;supply_node;2697.25;11.30;1331.44;3.55;0
14;supply_node;2690.77;11.30;1340.39;5.03;0
14;supply_node;2672.70;11.40;1338.61;1.68;0
14;supply_node;2679.70;11.30;1343.59;5.72;0
14;supply_node;2692.94;11.30;1350.43;0.92;0
14;naval_base;2692.00;10.28;1357.00;-2.60;1032
14;naval_base;2677.00;9.98;1345.00;-2.50;1032
14;naval_base;2669.00;10.40;1339.00;-2.55;1032
14;naval_base;2701.00;10.98;1335.00;-3.82;1024
14;naval_base;2698.00;10.57;1343.00;-3.93;1024
14;bunker;2693.87;11.30;1342.22;3.14;0
14;bunker;2690.82;11.30;1347.24;3.13;0
14;bunker;2680.99;11.70;1327.82;3.94;0
14;bunker;2670.35;11.50;1334.40;3.75;0
14;bunker;2696.88;11.30;1327.29;1.39;0
14;bunker;2683.77;11.60;1340.88;4.25;0
14;bunker;2685.43;11.50;1334.78;0.99;0
14;bunker;2666.76;11.50;1324.19;3.66;0
14;coastal_bunker;2669.00;11.15;1338.00;-2.55;0
14;coastal_bunker;2694.00;10.40;1357.00;-4.17;0
14;coastal_bunker;2701.00;10.98;1335.00;-3.82;0
14;coastal_bunker;2682.00;10.75;1347.00;-2.50;0
14;coastal_bunker;2697.00;10.38;1345.00;-3.93;0
14;dockyard;2699.00;10.60;1341.00;-3.82;0
14;anti_air_building;2691.00;11.30;1354.00;2.71;0
14;anti_air_building;2687.00;11.30;1344.00;0.55;0
14;anti_air_building;2691.00;11.50;1328.00;2.85;0
14;synthetic_refinery;2675.55;11.40;1338.30;4.77;0
14;fuel_silo;2694.38;11.60;1329.67;2.61;0
14;rocket_site;2693.61;11.50;1333.66;1.66;0
14;nuclear_reactor;2679.46;11.40;1340.24;3.22;0
14;floating_harbor;2705.37;9.50;1341.47;-0.67;1015
14;floating_harbor;2701.95;9.50;1348.95;-0.79;1023
14;floating_harbor;2710.11;9.50;1348.06;-1.21;1028
14;floating_harbor;2697.89;9.50;1360.35;-0.67;1034
14;floating_harbor;2702.00;9.50;1356.60;-1.03;1050
15;arms_factory;3101.00;11.62;1334.00;2.34;0
15;arms_factory;3111.00;11.62;1329.00;0.18;0
15;arms_factory;3090.00;11.30;1330.00;2.84;0
15;arms_factory;3112.00;11.57;1334.00;5.50;0
15;arms_factory;3100.00;11.30;1341.00;2.24;0
15;arms_factory;3102.47;11.30;1340.56;3.45;0
15;industrial_complex;3119.00;11.40;1337.00;1.29;0
15;industrial_complex;3104.00;11.30;1343.00;2.85;0
15;industrial_complex;3111.00;11.38;1341.00;5.51;0
15;industrial_complex;3100.00;11.30;1346.00;1.90;0
15;industrial_complex;3103.00;11.60;1336.00;6.02;0
15;industrial_complex;3096.00;11.15;1356.00;6.12;0
15;air_base;3097.55;11.30;1339.59;4.36;0
15;supply_node;3120.00;11.65;1326.00;1.39;0
15;supply_node;3102.00;11.50;1331.00;5.43;0
15;supply_node;3091.00;11.30;1331.00;0.63;0
15;supply_node;3107.69;11.70;1328.72;3.57;0
15;supply_node;3096.00;11.30;1339.00;1.33;0
15;supply_node;3117.00;11.53;1336.00;2.80;0
15;supply_node;3106.00;11.30;1343.00;5.74;0
15;supply_node;3097.00;11.30;1350.00;2.04;0
15;naval_base;3086.00;10.93;1330.00;-2.60;1025
15;naval_base;3094.00;9.68;1350.00;-2.21;1025
15;naval_base;3105.00;11.18;1348.00;-3.93;1033
15;naval_base;3120.00;10.32;1339.00;-4.07;1033
15;naval_base;3093.00;10.28;1345.00;-2.36;1025
15;bunker;3094.66;11.40;1327.77;4.98;0
15;bunker;3122.05;11.60;1325.28;6.19;0
15;bunker;3107.28;11.70;1339.42;4.03;0
15;bunker;3112.00;11.60;1330.00;0.41;0
15;bunker;3100.44;11.50;1326.71;1.97;0
15;bunker;3097.00;11.20;1356.00;4.63;0
15;bunker;3097.89;11.50;1334.67;2.47;0
15;bunker;3120.25;11.60;1333.44;5.14;0
15;coastal_bunker;3086.00;9.80;1332.00;-2.60;0
15;coastal_bunker;3100.00;11.05;1356.00;-3.82;0
15;coastal_bunker;3104.00;11.30;1348.00;-3.93;0
15;coastal_bunker;3123.00;10.85;1337.00;-4.07;0
15;coastal_bunker;3094.00;10.93;1346.00;-2.36;0
15;dockyard;3088.00;10.75;1335.00;-2.60;0
15;anti_air_building;3092.84;11.10;1340.46;2.49;0
15;anti_air_building;3094.32;11.30;1333.49;0.92;0
15;anti_air_building;3113.21;11.50;1337.69;5.49;0
15;synthetic_refinery;3102.20;11.30;1344.83;0.87;0
15;fuel_silo;3101.00;11.30;1350.00;2.64;0
15;radar_station;3090.62;11.30;1334.35;0.59;0
15;rocket_site;3096.99;11.30;1343.26;2.04;0
15;nuclear_reactor;3106.77;11.50;1333.28;4.70;0
15;floating_harbor;3084.40;9.50;1342.00;0.54;1016
15;floating_harbor;3086.05;9.50;1348.95;0.79;1026
15;floating_harbor;3077.68;9.50;1356.52;0.75;1029
15;floating_harbor;3081.93;9.50;1363.55;0.51;1035
15;floating_harbor;3087.40;9.50;1357.20;0.93;1051
16;arms_factory;2677.00;11.30;1305.00;0.12;0
16;arms_factory;2697.00;12.98;1306.00;2.78;0
16;arms_factory;2686.48;11.30;1307.43;5.45;0
16;arms_factory;2697.00;11.88;1320.00;2.19;0
16;arms_factory;2692.00;12.60;1319.00;4.85;0
16;arms_factory;2675.00;11.55;1320.00;1.23;0
16;industrial_complex;2684.00;11.35;1308.00;5.35;0
16;industrial_complex;2689.00;12.32;1311.00;5.45;0
16;industrial_complex;2696.00;13.32;1307.00;3.29;0
16;industrial_complex;2694.00;11.53;1322.00;5.96;0
16;industrial_complex;2678.00;11.45;1314.00;2.34;0
16;industrial_complex;2678.00;11.43;1321.00;3.90;0
16;air_base;2699.40;11.30;1299.51;-1.46;0
16;supply_node;2690.00;13.00;1305.00;4.72;0
16;supply_node;2702.00;11.30;1302.00;1.38;0
16;supply_node;2680.29;11.30;1307.23;4.31;0
16;supply_node;2696.32;13.20;1311.35;0.62;0
16;supply_node;2703.24;11.40;1311.41;3.55;0
16;supply_node;2678.00;11.45;1314.00;5.03;0
16;supply_node;2696.00;11.85;1320.00;1.68;0
16;supply_node;2687.00;11.57;1321.00;5.72;0
16;supply_node;2676.00;11.55;1321.00;0.92;0
16;naval_base;2705.00;11.28;1314.00;-3.93;973
16;naval_base;2709.00;9.95;1302.00;1.11;920
16;naval_base;2702.00;13.07;1319.00;-4.39;973
16;naval_base;2697.00;9.50;1296.00;0.51;920
16;bunker;2698.79;13.10;1303.12;1.31;0
16;bunker;2692.35;12.90;1302.02;3.97;0
16;bunker;2673.46;11.40;1314.61;1.81;0
16;bunker;2693.84;13.30;1315.54;4.47;0
16;bunker;2704.98;11.30;1309.57;6.03;0
16;bunker;2692.89;13.10;1309.19;2.41;0
16;bunker;2676.02;11.30;1307.50;0.26;0
16;bunker;2671.83;11.50;1321.65;0.36;0
16;bunker;2685.31;11.50;1318.37;4.48;0
16;coastal_bunker;2708.00;11.18;1307.00;-4.09;0
16;coastal_bunker;2706.00;11.23;1312.00;-3.93;0
16;coastal_bunker;2697.00;9.50;1296.00;0.51;0
16;coastal_bunker;2703.00;11.18;1320.00;-4.39;0
16;dockyard;2703.00;11.93;1316.00;-3.93;0
16;anti_air_building;2679.00;11.45;1316.00;1.97;0
16;anti_air_building;2678.00;11.45;1315.00;4.99;0
16;anti_air_building;2687.00;11.48;1317.00;6.20;0
16;synthetic_refinery;2706.00;11.20;1301.00;4.04;0
16;fuel_silo;2705.76;11.30;1304.33;0.42;0
16;radar_station;2690.00;12.70;1313.00;2.81;0
16;rocket_site;2701.07;11.30;1323.51;4.64;0
16;nuclear_reactor;2683.08;11.50;1313.32;2.48;0
16;floating_harbor;2698.40;9.50;1289.88;-2.63;959
16;floating_harbor;2712.26;9.50;1296.87;-2.03;960
16;floating_harbor;2710.95;9.50;1318.95;-0.79;986
16;floating_harbor;2711.64;9.50;1325.21;-1.25;997
20;radar_station;2663.44;11.30;1309.30;4.87;0
17;arms_factory;3110.00;11.43;1321.00;5.74;0
17;arms_factory;3109.00;11.48;1310.00;2.12;0
17;arms_factory;3094.00;11.30;1299.00;4.79;0
17;arms_factory;3105.00;11.50;1313.00;1.52;0
17;arms_factory;3091.00;11.32;1323.00;2.73;0
17;arms_factory;3111.00;11.50;1315.00;0.57;0
17;industrial_complex;3113.00;11.53;1322.00;3.24;0
17;industrial_complex;3094.00;12.75;1305.00;4.79;0
17;industrial_complex;3094.00;11.48;1303.00;2.63;0
17;industrial_complex;3084.00;11.28;1313.00;5.30;0
17;industrial_complex;3117.00;11.53;1317.00;1.68;0
17;industrial_complex;3114.00;11.38;1316.00;3.24;0
17;air_base;3089.55;11.20;1298.45;-2.22;0
17;supply_node;3086.00;11.20;1302.00;2.19;0
17;supply_node;3098.00;12.85;1305.00;6.23;0
17;supply_node;3110.00;11.32;1308.00;2.88;0
17;supply_node;3085.00;11.30;1311.00;4.37;0
17;supply_node;3092.00;13.25;1310.00;2.12;0
17;supply_node;3110.00;11.50;1314.00;3.60;0
17;supply_node;3092.00;12.25;1320.00;0.25;0
17;supply_node;3101.00;11.88;1321.00;4.30;0
17;supply_node;3112.00;11.43;1321.00;5.77;0
17;naval_base;3086.00;10.62;1322.00;-1.98;974
17;naval_base;3080.45;10.90;1300.06;-0.68;921
17;naval_base;3095.00;9.90;1297.00;-0.42;921
17;naval_base;3082.00;10.15;1312.00;-2.55;974
17;bunker;3117.21;11.50;1321.72;5.47;0
17;bunker;3099.72;11.80;1321.68;3.30;0
17;bunker;3116.10;11.40;1314.45;5.97;0
17;bunker;3094.93;13.20;1315.55;3.81;0
17;bunker;3082.39;11.20;1303.36;3.91;0
17;bunker;3112.00;11.30;1306.00;1.75;0
17;bunker;3101.39;12.90;1305.65;5.87;0
17;bunker;3090.19;14.10;1313.35;5.98;0
17;bunker;3087.72;12.10;1308.26;3.81;0
17;coastal_bunker;3086.00;10.62;1322.00;-1.98;0
17;coastal_bunker;3083.00;9.80;1300.00;-0.98;0
17;coastal_bunker;3097.00;9.98;1297.00;-0.42;0
17;coastal_bunker;3086.00;10.10;1318.00;-2.55;0
17;dockyard;3085.00;9.95;1326.00;-1.98;0
17;anti_air_building;3103.76;11.50;1317.66;2.81;0
17;anti_air_building;3099.00;13.25;1309.00;2.87;0
17;anti_air_building;3094.42;11.30;1323.36;3.34;0
17;synthetic_refinery;3087.17;11.30;1325.40;3.37;0
17;fuel_silo;3088.97;13.60;1318.43;6.04;0
17;radar_station;3100.00;12.70;1313.00;1.39;0
17;rocket_site;3083.00;11.00;1307.48;3.98;0
17;nuclear_reactor;3091.00;11.32;1304.00;1.82;0
17;floating_harbor;3077.18;9.50;1296.12;-4.12;961
17;floating_harbor;3091.16;9.50;1289.60;-3.56;962
17;floating_harbor;3079.12;9.50;1319.82;0.59;987
17;floating_harbor;3078.57;9.50;1325.76;1.17;998
1;supply_node;2863.00;14.10;1039.00;5.76;0
1;supply_node;2880.00;11.30;1065.00;0.18;0
1;bunker;2870.00;14.00;1047.00;5.70;0
1;bunker;2889.00;12.48;1055.00;1.48;0
1;synthetic_refinery;2869.00;14.07;1046.00;6.21;0
1;radar_station;2895.00;12.43;1053.00;3.37;0
2;arms_factory;2653.00;12.23;1496.00;0.46;0
2;arms_factory;2625.00;12.20;1624.00;4.58;0
2;arms_factory;2731.00;12.30;1560.00;6.14;0
2;arms_factory;2674.00;12.28;1630.00;3.98;0
2;arms_factory;2739.00;12.25;1566.00;5.19;0
2;arms_factory;2712.00;11.90;1459.00;3.03;0
2;industrial_complex;2621.00;12.25;1568.00;4.59;0
2;industrial_complex;2714.00;12.28;1463.00;0.97;0
2;industrial_complex;2625.00;12.25;1573.00;5.09;0
2;industrial_complex;2713.00;12.28;1466.00;0.37;0
2;industrial_complex;2628.00;11.98;1580.00;3.03;0
2;industrial_complex;2707.00;11.98;1470.00;5.70;0
2;air_base;2739.54;12.10;1562.67;4.24;0
2;supply_node;2711.00;12.05;1464.00;2.56;0
2;supply_node;2651.00;12.30;1495.00;5.49;0
2;supply_node;2737.00;12.03;1564.00;3.25;0
2;supply_node;2622.00;12.30;1573.00;4.73;0
2;supply_node;2697.00;11.90;1598.00;1.38;0
2;supply_node;2623.00;12.20;1623.00;3.96;0
